,h11_pred,h11_true,h21_pred,h21_true
341,8,8,22,24
342,6,6,36,35
343,9,8,24,24
344,9,9,27,27
345,11,11,19,19
346,7,7,29,27
347,6,6,32,32
348,10,10,23,22
349,7,7,23,24
350,5,5,35,35
351,10,10,20,22
352,9,10,22,22
353,4,4,36,37
354,8,9,25,24
355,7,7,27,28
356,10,9,22,22
357,9,9,21,23
358,8,8,29,27
359,3,3,69,67
360,7,7,29,28
361,8,8,24,24
362,7,7,37,33
363,8,8,28,27
364,11,12,18,19
365,7,7,35,35
366,11,10,20,22
367,5,4,32,33
368,10,11,19,19
369,10,10,22,21
370,4,4,34,34
371,11,10,22,21
372,12,12,21,19
373,11,10,22,22
374,9,10,22,22
375,10,10,20,20
376,14,14,16,16
377,7,7,29,28
378,7,7,35,30
379,9,9,21,22
380,10,10,22,20
381,8,8,22,22
382,8,8,30,31
383,8,8,24,24
384,10,10,20,20
385,10,11,19,20
386,7,7,27,25
387,8,8,27,25
388,4,3,45,48
389,6,6,32,32
390,7,8,26,26
391,6,6,30,30
392,8,8,23,23
393,6,6,29,29
394,10,10,20,21
395,8,8,24,24
396,5,5,35,34
397,8,8,32,29
398,7,7,26,28
399,10,10,20,20
400,6,6,25,25
401,9,8,22,21
402,11,11,31,24
403,8,8,22,22
404,7,7,28,26
405,8,8,28,28
406,8,8,42,41
407,6,5,27,28
408,7,7,33,31
409,8,8,34,35
410,11,11,19,20
411,8,8,28,28
412,9,9,21,25
413,11,11,22,19
414,9,9,21,21
415,6,6,34,35
416,9,9,25,24
417,10,11,23,22
418,4,4,68,69
419,8,8,25,23
420,6,6,32,29
421,10,11,19,19
422,9,9,26,26
423,8,8,25,26
424,7,7,23,24
425,8,8,31,30
426,9,9,22,21
427,9,9,21,21
428,6,6,32,35
429,10,11,23,25
430,8,8,31,30
431,4,4,43,42
432,7,7,30,30
433,9,9,24,23
434,5,5,26,27
435,6,8,24,25
436,13,13,17,17
437,7,7,37,35
438,8,7,27,25
439,8,8,22,23
440,6,6,28,29
441,6,6,36,34
442,6,6,28,25
443,5,5,34,34
444,10,10,22,21
445,6,6,34,32
446,8,8,28,27
447,10,10,22,22
448,7,7,31,32
449,8,7,26,26
450,6,6,28,27
451,9,9,21,19
452,6,6,27,27
453,5,5,35,34
454,10,9,23,22
455,4,4,42,39
456,7,7,23,22
457,6,6,29,28
458,10,10,20,20
459,8,9,29,29
460,8,8,24,24
461,8,8,28,28
462,6,6,34,35
463,4,4,59,59
464,8,8,28,27
465,6,6,36,34
466,2,2,58,57
467,5,5,43,39
468,8,8,25,23
469,7,7,28,27
470,7,7,25,26
471,7,7,37,35
472,7,7,28,27
473,9,9,27,28
474,7,7,30,30
475,10,10,24,26
476,9,9,28,27
477,6,6,38,35
478,9,10,23,23
479,9,8,22,22
480,5,5,37,36
481,4,4,29,34
482,5,5,35,35
483,10,10,23,23
484,7,7,33,31
485,8,8,34,31
486,9,8,22,21
487,4,4,32,33
488,6,7,33,33
489,9,9,27,27
490,6,6,27,26
491,7,7,31,31
492,11,12,18,19
493,9,9,24,23
494,5,5,39,37
495,8,8,28,27
496,7,7,29,27
497,11,11,19,20
498,8,8,25,25
499,10,11,21,21
500,9,9,25,29
501,9,9,23,25
502,11,11,19,18
503,7,7,23,22
504,8,8,23,24
505,5,5,32,30
506,4,4,46,44
507,8,8,27,26
508,7,7,28,28
509,7,7,27,27
510,5,5,45,46
511,6,8,44,40
512,3,3,50,48
513,11,11,25,24
514,15,13,17,14
515,6,6,28,28
516,9,9,24,24
517,8,8,26,24
518,7,7,37,39
519,6,7,33,33
520,5,4,26,28
521,10,10,20,20
522,8,9,23,22
523,5,5,31,32
524,6,5,43,42
525,6,6,42,43
526,8,8,24,24
527,7,7,26,26
528,9,9,24,24
529,9,9,21,21
530,7,8,26,24
531,7,7,23,24
532,7,9,27,34
533,5,5,39,39
534,5,5,31,31
535,10,10,23,23
536,7,7,48,47
537,4,4,50,46
538,9,8,23,23
539,3,3,55,52
540,9,9,21,21
541,5,5,37,36
542,8,8,25,26
543,7,8,34,32
544,7,7,33,31
545,6,6,36,33
546,6,6,32,31
547,6,5,31,30
548,6,6,29,27
549,11,11,22,23
550,6,6,36,34
551,11,12,18,19
552,8,8,23,24
553,7,7,27,27
554,4,4,44,42
555,8,8,22,25
556,8,7,28,25
557,6,6,30,30
558,8,8,31,25
559,12,13,21,19
560,6,6,54,57
561,8,8,25,24
562,10,10,24,22
563,7,7,23,22
564,3,3,43,45
565,14,13,21,17
566,11,11,19,19
567,6,7,41,42
568,11,11,19,22
569,10,10,20,21
570,0,0,0,0
571,9,9,23,23
572,5,6,30,35
573,9,9,21,21
574,9,8,24,24
575,5,5,47,47
576,6,6,30,31
577,9,9,21,20
578,5,5,37,37
579,13,14,22,20
580,5,5,41,37
581,8,7,25,26
582,7,8,29,29
583,7,7,29,30
584,9,9,21,22
585,10,11,19,19
586,7,7,29,29
587,7,6,26,27
588,6,6,38,36
589,5,5,33,32
590,11,11,19,19
591,8,8,24,23
592,9,8,24,23
593,8,8,24,23
594,7,7,32,30
595,6,6,34,36
596,6,6,30,29
597,8,8,25,24
598,12,12,18,17
599,7,7,31,30
600,1,1,101,92
601,10,10,22,22
602,5,5,38,39
603,13,14,16,17
604,6,6,35,36
605,7,7,29,30
606,7,8,34,34
607,7,6,30,29
608,9,9,31,31
609,6,6,30,30
610,5,5,39,37
611,9,9,21,20
612,8,8,26,26
613,3,3,61,59
614,6,6,44,45
615,10,10,22,23
616,7,7,26,27
617,9,9,24,23
618,6,6,30,29
619,7,9,25,27
620,7,7,24,23
621,9,9,29,30
622,5,5,31,31
623,8,7,23,22
624,7,6,28,30
625,8,8,24,24
626,7,7,29,28
627,5,5,41,39
628,2,2,50,52
629,3,3,51,48
630,3,3,60,61
631,9,9,24,23
632,6,6,30,30
633,7,7,23,24
634,9,9,21,20
635,14,0,0,29
636,4,4,30,32
637,9,9,21,21
638,9,10,23,23
639,7,7,25,25
640,4,3,43,44
641,11,10,20,20
642,7,8,23,24
643,8,8,29,28
644,10,9,21,20
645,7,7,29,27
646,7,7,29,28
647,8,8,22,23
648,8,8,26,25
649,6,6,27,30
650,7,7,27,26
651,10,10,20,22
652,8,8,25,25
653,6,6,32,34
654,9,9,27,24
655,6,6,26,28
656,8,8,24,24
657,8,8,30,29
658,9,8,22,23
659,7,7,29,28
660,7,7,41,39
661,8,8,30,29
662,7,7,28,29
663,7,7,33,32
664,10,10,22,23
665,4,4,40,38
666,8,8,26,24
667,9,9,21,21
668,9,9,27,26
669,6,7,37,33
670,8,8,24,24
671,6,6,34,32
672,9,9,22,20
673,6,6,33,33
674,5,5,35,35
675,11,12,18,18
676,4,4,52,52
677,11,11,19,20
678,9,10,22,24
679,4,4,35,37
680,8,9,27,25
681,7,7,25,27
682,6,6,31,32
683,8,10,28,32
684,8,8,34,32
685,8,8,26,26
686,12,10,22,20
687,10,10,20,20
688,4,4,32,34
689,7,7,23,24
690,6,6,32,31
691,10,10,24,21
692,6,5,31,29
693,9,11,23,25
694,8,8,22,22
695,4,4,46,46
696,9,9,25,25
697,8,8,25,25
698,8,9,33,32
699,7,7,25,25
700,7,7,27,27
701,8,8,25,24
702,12,11,19,18
703,4,4,34,34
704,5,5,49,49
705,8,8,22,23
706,7,7,24,23
707,11,13,17,19
708,8,8,25,25
709,15,15,15,17
710,9,9,24,25
711,7,7,29,30
712,9,9,26,23
713,9,9,21,23
714,11,13,17,19
715,8,8,30,32
716,8,8,22,22
717,6,6,34,33
718,9,8,24,21
719,4,4,43,43
720,7,7,28,29
721,3,3,49,52
722,10,10,24,23
723,9,9,24,23
724,7,7,31,31
725,9,8,24,24
726,6,6,40,40
727,6,6,26,27
728,13,19,19,25
729,7,9,30,29
730,6,6,26,28
731,6,6,30,29
732,11,10,22,23
733,9,9,25,26
734,10,10,22,22
735,7,7,30,30
736,9,9,21,21
737,9,10,22,24
738,9,10,20,23
739,8,8,22,21
740,10,11,19,20
741,10,10,20,20
742,6,6,27,27
743,3,3,75,75
744,7,6,24,24
745,8,7,23,25
746,7,7,29,27
747,9,7,25,24
748,8,8,32,34
749,8,8,25,26
750,10,11,19,20
751,8,8,30,27
752,8,8,25,25
753,9,9,25,22
754,9,9,21,21
755,9,11,20,20
756,7,7,32,31
757,5,5,33,33
758,8,8,32,32
759,7,7,27,28
760,4,4,44,44
761,4,4,56,56
762,2,2,52,50
763,8,8,22,24
764,10,10,22,22
765,6,6,28,28
766,9,9,21,22
767,9,9,23,24
768,8,8,24,23
769,9,10,20,21
770,9,9,33,29
771,10,10,23,22
772,5,5,31,31
773,6,6,28,28
774,7,7,23,22
775,6,6,29,28
776,7,7,35,35
777,6,6,27,26
778,8,8,22,24
779,8,8,22,23
780,6,6,36,37
781,11,12,18,19
782,12,11,19,18
783,5,5,34,33
784,8,8,28,27
785,9,9,21,22
786,7,7,23,25
787,7,7,29,28
788,5,5,52,53
